year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,read_test_pct_prof_midpt,math_test_pct_prof_midpt,title_i_status,enrollment,direct_certification,meps_poverty_pct,meps_poverty_se,meps_poverty_ptl,meps_mod_poverty_pct,meps_mod_poverty_ptl
2017,2.50E+11,Andrew B. Cushman School,MA,Dartmouth,Primary,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,140,39,11.668825,1.584196,34,11.038569,36
2017,2.51E+11,Anna Ware Jackson,MA,Plainville,Primary,Regular school,No,52,57,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,403,65,5.245431,1.476466,12,6.84096,22
2017,2.51E+11,Anne T. Dunphy School,MA,Williamsburg,Primary,Regular school,No,52,37,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,163,34,6.896281,1.446262,18,10.2,34
2017,2.51E+11,Annie E Fales,MA,Westborough,Primary,Regular school,No,62,72,School is not eligible for either Title I Targeted Assistance or Schoolwide program,338,23,1.650249,1.575573,3,2.557519,7
2017,2.51E+11,Annie L Sargent School,MA,North Andover,Primary,Regular school,No,58,52,School is not eligible for either Title I Targeted Assistance or Schoolwide program,559,39,1.710285,1.573594,3,2.172656,6
2017,2.51E+11,Annie Sullivan Middle School,MA,Franklin,Middle,Regular school,No,66,63,School is not eligible for either Title I Targeted Assistance or Schoolwide program,446,38,3.421888,1.501727,6,3.268698,9
2017,2.50E+11,Another Course To College,MA,Boston,High,Other/alternative school,No,95,54.5,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,224,138,20.252968,1.899172,63,25.160223,77
2017,2.51E+11,Apponequet Regional High,MA,Freetown-Lakeville,High,Regular school,No,97.5,87,School is not eligible for either Title I Targeted Assistance or Schoolwide program,775,98,3.16391,1.433209,6,3.061233,8
2017,2.50E+11,Archie T Morrison,MA,Braintree,Primary,Regular school,No,63,61,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,418,127,9.879624,1.486736,28,11.008781,36
2017,2.50E+11,Argosy Collegiate Charter School,MA,Argosy Collegiate Charter School (District),Middle,Regular school,Yes,26,31,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,398,219,19.798275,3.012934,61,25.526978,77
2017,2.50E+11,Arlington High,MA,Arlington,High,Regular school,No,96,90,School is not eligible for either Title I Targeted Assistance or Schoolwide program,1325,127,2.095799,1.457762,3,3.459919,10
2017,2.51E+11,Arlington Middle School,MA,Lawrence,Middle,Regular school,No,21,18,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,586,394,23.915123,2.143023,74,29.334528,86
2017,2.51E+11,Arthur D Healey,MA,Somerville,Primary,Regular school,No,43,35,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,451,246,22.681479,1.629343,70,21.362457,67
2017,2.50E+11,Arthur M Longsjo Middle School,MA,Fitchburg,Middle,Regular school,No,33,18,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,590,394,23.756023,2.132222,73,27.545837,82
2017,2.51E+11,Arthur T Talmadge,MA,Springfield,Primary,Regular school,No,37,22,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,254,201,26.895073,2.317244,82,37.086266,96
2017,2.51E+11,Arthur T. Cummings Elementary School,MA,Winthrop,Primary,Regular school,No,66,55,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,454,129,9.192503,1.479256,25,10.326043,34
2017,2.51E+11,Arthur W Coolidge Middle,MA,Reading,Middle,Regular school,No,77,73,School is not eligible for either Title I Targeted Assistance or Schoolwide program,476,37,3.16114,1.507425,6,4.056245,12
2017,2.51E+11,Ashby Elementary,MA,North Middlesex,Primary,Regular school,No,62,52,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,184,53,9.328711,1.480522,26,7.990821,26
2017,2.50E+11,Ashfield Middle School,MA,Brockton,Middle,Regular school,No,28,24,School is not eligible for either Title I Targeted Assistance or Schoolwide program,504,247,17.553211,1.757272,54,13.448482,44
2017,2.50E+11,Ashland High,MA,Ashland,High,Regular school,No,97,94,School is not eligible for either Title I Targeted Assistance or Schoolwide program,769,97,3.152958,1.433428,6,4.116511,12
2017,2.50E+11,Ashland Middle,MA,Ashland,Middle,Regular school,No,67,71,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,601,86,5.442511,1.470457,12,6.406064,21
2017,2.50E+11,Assabet Valley Vocational High School,MA,Assabet Valley Regional Vocational Technical,High,Vocational school,No,97,80,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,1113,275,7.374166,1.402443,19,9.456916,31
2017,2.51E+11,Assawompset Elementary School,MA,Freetown-Lakeville,Primary,Regular school,No,52,52,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,434,82,5.869733,1.482008,14,5.767057,18
2017,2.51E+11,Atherton Hough,MA,Quincy,Primary,Regular school,No,62,52,School is not eligible for either Title I Targeted Assistance or Schoolwide program,251,73,9.4262,1.481494,26,12.186399,40
2017,2.50E+11,Athol Community Elementary School,MA,Athol-Royalston,Primary,Regular school,No,27,27,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,602,341,21.716398,1.693371,67,18.285048,59
2017,2.50E+11,Athol High,MA,Athol-Royalston,High,Regular school,No,87,62,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,368,173,15.158473,1.616946,46,11.727123,39
2017,2.50E+11,Athol-Royalston Middle School,MA,Athol-Royalston,Middle,Regular school,No,36,32,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,391,195,17.854837,1.772992,55,14.423487,47
2017,2.51E+11,Atkinson,MA,North Andover,Primary,Regular school,No,52,48,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,568,152,11.28609,1.590797,33,11.748462,39
2017,2.51E+11,Atlantic Middle,MA,Quincy,Middle,Regular school,No,63,58,School is not eligible for either Title I Targeted Assistance or Schoolwide program,497,155,11.333265,1.514954,33,14.093466,46
2017,2.50E+11,Atlantis Charter School,MA,Atlantis Charter (District),Other,Regular school,Yes,49,42,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,1212,526,16.26537,2.309336,50,21.99407,69
2017,2.50E+11,Attleboro Community Academy,MA,Attleboro,High,Other/alternative school,No,Suppressed data,Suppressed data,School is not eligible for either Title I Targeted Assistance or Schoolwide program,61,34,18.204376,1.775881,56,18.422432,59
2017,2.50E+11,Attleboro High,MA,Attleboro,High,Regular school,No,88,76,School is not eligible for either Title I Targeted Assistance or Schoolwide program,1703,472,8.42397,1.411714,23,8.642026,28
2017,2.50E+11,Auburn Middle,MA,Auburn,Middle,Regular school,No,47,48,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,632,114,6.743855,1.462821,17,6.311818,20
2017,2.50E+11,Auburn Senior High,MA,Auburn,High,Regular school,No,92,82,School is not eligible for either Title I Targeted Assistance or Schoolwide program,801,132,4.502164,1.411757,9,4.070128,12
2017,2.50E+11,Avery,MA,Dedham,Primary,Regular school,No,37,44,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,321,137,14.171384,1.591886,43,13.011871,43
2017,2.50E+11,Avon Middle High School,MA,Avon,High,Regular school,No,62,52,School is not eligible for either Title I Targeted Assistance or Schoolwide program,312,88,10.292467,1.492608,29,6.998251,23
2017,2.50E+11,Ayer Shirley Regional High School,MA,Ayer Shirley School District,High,Regular school,No,92,82,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,409,93,6.686719,1.400039,17,16.575848,54
2017,2.50E+11,Ayer Shirley Regional Middle School,MA,Ayer Shirley School District,Middle,Regular school,No,40,40,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,370,99,9.786947,1.483917,28,19.676075,63
2017,2.50E+11,Ayers/Ryal Side School,MA,Beverly,Primary,Regular school,No,60,60,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,501,139,8.958797,1.477334,25,9.932713,33
2017,2.50E+11,B M C Durfee High,MA,Fall River,High,Regular school,No,79,55,School is not eligible for either Title I Targeted Assistance or Schoolwide program,2112,1225,18.994638,1.822066,59,24.72334,76
2017,2.51E+11,B.F. Butler Middle School,MA,Lowell,Middle,Regular school,No,27,31,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,534,300,20.05638,1.89639,62,20.753971,66
2017,2.51E+11,Balch,MA,Norwood,Primary,Regular school,No,42,47,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,296,108,12.009984,1.526819,35,11.905218,39
2017,2.50E+11,Baldwin Early Learning Center,MA,Boston,Primary,Regular school,No,,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,173,55,13.042166,1.566963,39,17.94942,58
2017,2.51E+11,Baldwinville Elementary,MA,Narragansett,Primary,Regular school,No,47,32,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,289,89,10.023797,1.48865,28,6.453255,21
2017,2.51E+11,Ballard School,MA,Saugus,Missing/not reported,Regular school,No,,,,,,,,,,
2017,2.51E+11,Balliet Middle School,MA,Springfield,Middle,Regular school,No,7.5,2.5,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,51,48,33.29772,2.844534,95,43.48892,99
2017,2.50E+11,Bancroft Elementary,MA,Andover,Primary,Regular school,No,64,50,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,578,42,1.811395,1.570299,3,0.642623,3
2017,2.50E+11,Barbieri Elementary,MA,Framingham,Primary,Regular school,No,28,23,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,681,321,15.72715,1.652353,48,18.07264,58
2017,2.50E+11,Barnstable Community Horace Mann Charter Public School,MA,Barnstable Community Horace Mann Charter Public (District),Primary,Regular school,Yes,62,67,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,307,126,13.745004,2.534992,41,15.812819,52
2017,2.50E+11,Barnstable High,MA,Barnstable,High,Regular school,No,66,54,School is not eligible for either Title I Targeted Assistance or Schoolwide program,1857,518,10.184034,1.490623,29,12.251848,40
2017,2.50E+11,Barnstable Intermediate School,MA,Barnstable,Middle,Regular school,No,44,42,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,737,252,12.382282,1.543313,37,14.450097,47
2017,2.50E+11,Barnstable United Elementary School,MA,Barnstable,Primary,Regular school,No,46,44,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,857,342,13.203714,1.559886,39,15.271529,50
2017,2.50E+11,Barrett Russell Early Childhood Center,MA,Brockton,Prekindergarten,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,237,128,,,,,
2017,2.50E+11,Barry,MA,Chicopee,Primary,Regular school,No,67,58,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,399,199,16.68283,1.694571,51,21.097654,66
2017,2.51E+11,Bartlett Community Partnership,MA,Lowell,Primary,Regular school,No,20,22,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,521,317,24.880024,1.726098,76,25.577614,78
2017,2.51E+11,Bartlett High School,MA,Webster,High,Regular school,No,77,67,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,439,198,14.492403,1.586826,44,12.345061,41
2017,2.51E+11,Bates,MA,Salem,Primary,Regular school,No,32,37,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,342,163,15.91013,1.660151,49,16.519117,54
2017,2.51E+11,Bay Path Regional Vocational Technical High School,MA,Southern Worcester County Regional Vocational Technical,High,Vocational school,No,96,81,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,1123,290,7.763572,1.405096,20,6.836258,22
2017,2.50E+11,Baystate Academy Charter Public School,MA,Baystate Academy Charter Public School (District),Secondary,Regular school,Yes,34,30,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,445,314,25.220993,3.304274,77,35.41219,94
2017,2.51E+11,Beachmont Veterans Memorial School,MA,Revere,Primary,Regular school,No,67,67,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,374,190,19.677252,1.628924,61,24.995838,76
2017,2.51E+11,Beal School,MA,Shrewsbury,Primary,Regular school,No,,,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,309,34,3.115641,1.532354,6,3.989004,12
2017,2.51E+11,Beatrice H Wood Elementary,MA,Plainville,Middle,Regular school,No,57,53,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,303,51,2.81996,1.670413,5,4.415489,13
2017,2.50E+11,Beaver Brook Elementary,MA,Abington,Primary,Regular school,No,,,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,424,90,6.683806,1.475349,17,4.30186,13
2017,2.50E+11,Becket Washington School,MA,Central Berkshire,Primary,Regular school,No,64.5,64.5,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,125,33,11.160244,1.593136,32,13.205915,43
2017,2.50E+11,Bedford High,MA,Bedford,High,Regular school,No,97,90,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,858,64,1.353872,1.478516,2,2.042316,5
2017,2.51E+11,Beebe,MA,Malden,Primary,Regular school,No,49,49,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,893,414,17.15402,1.580496,53,20.615562,65
2017,2.51E+11,Beechwood Knoll Elementary,MA,Quincy,Primary,Regular school,No,72,62,School is not eligible for either Title I Targeted Assistance or Schoolwide program,351,109,10.113945,1.489906,29,12.874146,42
2017,2.51E+11,Beeman Memorial,MA,Gloucester,Primary,Regular school,No,52,42,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,339,161,15.851426,1.657634,48,14.554226,48
2017,2.50E+11,Beethoven,MA,Boston,Primary,Regular school,No,24.5,24.5,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,324,129,15.842379,1.563939,48,20.749634,66
2017,2.50E+11,Belcher,MA,Chicopee,Primary,Regular school,No,,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,271,173,21.556278,1.959145,67,25.9711,79
2017,2.50E+11,Belchertown High,MA,Belchertown,High,Regular school,No,92,87,School is not eligible for either Title I Targeted Assistance or Schoolwide program,711,99,3.610277,1.42488,7,2.022019,5
2017,2.50E+11,Bellamy Middle,MA,Chicopee,Middle,Regular school,No,33,41,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,797,432,19.366518,1.856172,60,23.781343,73
